Data,Otwarcie,Zamknięcie,Maks.,Min.,Obrót (mln. zł),Zmiana (%)
2023-03-17,12.48,12.28,12.48,12.22,0.05,0.66
2023-03-16,12.2,12.2,12.62,12.1,0.14,-0.49
2023-03-15,12.7,12.26,12.7,12.24,0.18,-2.54
2023-03-14,12.5,12.58,12.76,12.5,0.11,-0.16
2023-03-13,12.94,12.6,12.96,12.5,0.26,-2.93
2023-03-10,13.08,12.98,13.08,12.88,0.16,-1.22
2023-03-09,13.18,13.14,13.2,13.08,0.08,0.46
2023-03-08,13.2,13.08,13.2,13.04,0.06,0.31
2023-03-07,13.3,13.04,13.32,13.04,0.23,-1.21
2023-03-06,13.14,13.2,13.3,13.06,0.15,0.3
2023-03-03,13.12,13.16,13.4,13.06,0.15,-1.64
2023-03-01,13.26,13.38,13.38,13.2,0.1,1.06
2023-02-28,13.02,13.24,13.3,13,0.06,1.07
2023-02-27,13.06,13.1,13.28,12.98,0.11,0.31
2023-02-24,13.06,13.06,13.22,13,0.14,-1.8
2023-02-23,13.3,13.3,13.36,13.02,0.12,0.76
2023-02-22,13.4,13.2,13.4,13.02,0.31,-2.65
2023-02-21,13.46,13.56,13.56,13.32,0.17,0.44
2023-02-20,13.64,13.5,13.64,13.3,0.11,-1.03
2023-02-17,13.16,13.64,13.68,13.16,0.19,2.56
2023-02-16,13.44,13.3,13.6,13.2,0.13,-1.04
2023-02-15,13.6,13.44,13.6,13.3,0.28,-0.74
2023-02-14,13.66,13.54,13.72,13.38,0.14,-0.88
2023-02-13,13.48,13.66,13.76,13.2,0.17,0.15
2023-02-10,13.92,13.64,13.94,13.1,0.22,-1.16
2023-02-09,13.96,13.8,13.96,13.8,0.12,-1.29
2023-02-08,13.56,13.98,13.98,13.52,0.23,3.25
2023-02-07,13.72,13.54,13.74,13.5,0.11,-1.46
2023-02-06,13.92,13.74,13.98,13.7,0.21,-1.58
2023-02-03,13.94,13.96,13.98,13.76,0.25,0.43
2023-02-02,13.94,13.9,14.08,13.74,0.26,1.46
2023-02-01,13.56,13.7,13.9,13.48,0.63,1.03
2023-01-31,13.62,13.56,13.62,13.3,0.07,0.44
2023-01-30,13.7,13.5,13.7,13.4,0.14,-0.44
2023-01-27,13.6,13.56,13.7,13.56,0.12,-0.29
2023-01-26,13.64,13.6,13.72,13.58,0.11,0.74
2023-01-25,13.7,13.5,13.7,13.5,0.11,-1.46
2023-01-24,13.5,13.7,13.74,13.5,0.35,1.63
2023-01-23,13.4,13.48,13.72,13.26,0.28,0.9
2023-01-20,13.16,13.36,13.36,13.16,0.18,2.77
2023-01-19,13.58,13,13.58,12.9,0.5,-2.99
2023-01-18,13.6,13.4,13.8,13.4,0.23,-0.15
2023-01-17,13.78,13.42,13.82,13.4,0.24,-2.04
2023-01-16,13.38,13.7,13.76,13.38,0.3,2.39
2023-01-13,13.3,13.38,13.6,13.2,0.56,2.14
2023-01-12,13.12,13.1,13.28,13.04,0.35,-0.76
2023-01-11,13.4,13.2,13.62,13.2,0.55,-1.35
2023-01-10,13.04,13.38,13.38,13,0.4,2.92
2023-01-09,12.78,13,13,12.66,0.68,2.52
2023-01-05,12.8,12.68,12.94,12.46,0.77,0.32
2023-01-04,12.76,12.64,13,12.64,0.6,-0.94
2023-01-03,12.98,12.76,13.12,12.5,0.78,-1.85
2023-01-02,12.8,13,13.4,12.8,0.3,1.56
2022-12-30,13.08,12.8,13.14,12.76,0.45,-1.54
2022-12-29,12.96,13,13.06,12.84,0.39,1.4
2022-12-28,12.22,12.82,13.16,12.2,1,3.89
2022-12-27,12.62,12.34,12.62,12.3,1.03,-2.53
2022-12-23,13,12.66,13.08,12.52,0.82,-1.86
2022-12-22,13.06,12.9,13.36,12.84,0.67,0.47
2022-12-21,12.44,12.84,12.96,12.38,0.9,3.88
2022-12-20,13.2,12.36,13.2,12.3,2.15,-6.65
2022-12-19,13.36,13.24,13.58,13.16,1.05,-0.9
2022-12-16,13.7,13.36,13.7,13.34,0.41,-1.76
2022-12-15,13.82,13.6,13.82,13.46,1.29,-1.59
2022-12-14,13.82,13.82,13.98,13.7,0.56,-1.29
2022-12-13,13.98,14,14,13.7,0.42,0.14
2022-12-12,13.8,13.98,14,13.56,0.9,0.43
2022-12-09,14.8,13.92,14.8,13.74,4.29,-9.49
2022-12-08,15.3,15.38,15.42,15.28,0.12,1.59
2022-12-07,15.1,15.14,15.36,15,0.1,0.26
2022-12-06,15.28,15.1,15.38,15.1,0.21,-1.44
2022-12-05,15.12,15.32,15.38,15.12,0.39,0.92
2022-12-02,15.8,15.18,15.92,15.02,1,-3.44
2022-12-01,15.2,15.72,15.98,15.2,0.13,3.42
2022-11-30,15.3,15.2,15.54,15.02,0.28,-1.81
2022-11-29,15.6,15.48,15.6,15.36,0.27,-0.77
2022-11-28,16.34,15.6,16.34,15.32,0.58,-4.76
2022-11-25,16.38,16.38,16.38,16.38,0,0
2022-11-24,16.3,16.38,16.4,16.2,0.17,0.49
2022-11-23,16.2,16.3,16.36,16.2,0.2,0.62
2022-11-22,16.34,16.2,16.36,16.2,0.37,-1.22
2022-11-21,16.5,16.4,16.5,16.2,0.2,-0.24
2022-11-18,16.38,16.44,16.7,16.3,0.1,0.37
2022-11-17,16.3,16.38,16.52,16.2,0.19,0.49
2022-11-16,16.2,16.3,16.5,16.14,0.21,-1.69
2022-11-15,16.14,16.58,16.74,16.14,0.42,1.84
2022-11-14,16,16.28,16.3,15.9,0.3,1.75
2022-11-10,16.04,16,16.16,15.72,0.15,-0.37
2022-11-09,16.38,16.06,16.38,16.04,0.13,-1.47
2022-11-08,16.22,16.3,16.4,16.04,0.31,1.24
2022-11-07,15.96,16.1,16.36,15.9,0.58,1
2022-11-04,15.9,15.94,15.96,15.22,0.7,0.25
2022-11-03,15.3,15.9,15.94,15.12,0.56,2.85
2022-11-02,15.96,15.46,15.96,15.46,0.39,-3.01
2022-10-31,15.4,15.94,15.94,15.36,0.25,3.91
2022-10-28,15.7,15.34,15.82,15.02,0.34,-2.29
2022-10-27,15.38,15.7,15.86,15.34,0.24,2.88
2022-10-26,15.18,15.26,15.48,15.02,0.46,0.53
2022-10-25,14.76,15.18,15.2,14.7,0.33,1.47
2022-10-24,15.14,14.96,15.14,14.7,0.13,0.67
2022-10-21,15.18,14.86,15.2,14.86,0.05,-0.4
2022-10-20,15.3,14.92,15.3,14.8,0.08,-1.19
2022-10-19,15.3,15.1,15.3,15.1,0.19,0
2022-10-18,14.82,15.1,15.44,14.82,0.15,2.58
2022-10-17,14.98,14.72,15.1,14.72,0.05,-1.34
2022-10-14,14.98,14.92,15,14.9,0.06,1.5
2022-10-13,14.7,14.7,15,14.7,0.05,-0.54
2022-10-12,14.6,14.78,14.86,14.32,0.13,1.51
2022-10-11,14.64,14.56,14.88,14.52,0.35,-2.15
2022-10-10,15.2,14.88,15.28,14.64,0.24,-1.59
2022-10-07,15.48,15.12,15.48,15.12,0.22,-1.82
2022-10-06,15.6,15.4,15.6,15.2,0.22,-0.52
2022-10-05,15.5,15.48,15.6,15.22,0.15,0.26
2022-10-04,15,15.44,15.46,14.8,0.24,0.92
2022-10-03,15.36,15.3,15.46,14.94,0.4,1.86
2022-09-30,14.7,15.02,15.48,14.7,0.15,1.49
2022-09-29,15.26,14.8,15.34,14.78,0.26,-3.01
2022-09-28,15.46,15.26,15.46,15,0.3,-1.29
2022-09-27,15,15.46,15.48,14.82,0.2,3.62
2022-09-26,15.48,14.92,15.56,14.52,0.17,-3.62
2022-09-23,15.3,15.48,15.8,15.2,0.28,2.25
2022-09-22,15.1,15.14,15.4,15.02,0.43,-1.17
2022-09-21,15.7,15.32,16.06,15.22,0.39,-2.42
2022-09-20,16.2,15.7,16.2,15.7,0.25,-2.85
2022-09-19,15.9,16.16,16.16,15.72,0.11,-0.25
2022-09-16,16.28,16.2,16.28,15.8,0.09,-0.49
2022-09-15,15.98,16.28,16.3,15.74,0.18,2.39
2022-09-14,15.6,15.9,16,15.6,0.07,0
2022-09-13,15.92,15.9,16.2,15.88,0.17,-1.85
2022-09-12,16.44,16.2,16.44,15.82,0.11,-0.37
2022-09-09,15.8,16.26,16.26,15.64,0.29,2.91
2022-09-08,15.76,15.8,15.8,15.6,0.19,0.25
2022-09-07,15.34,15.76,15.8,15.34,0.23,0.9
2022-09-06,15.54,15.62,15.66,15.5,0.28,1.03
2022-09-05,15.8,15.46,15.8,15.3,0.26,-2.15
2022-09-02,14.8,15.8,15.8,14.8,0.47,5.33
2022-09-01,14.64,15,15.36,14.6,0.49,1.9
2022-08-31,14.94,14.72,15,14.42,0.34,-1.74
2022-08-30,15.34,14.98,15.48,14.8,0.31,-0.79
2022-08-29,15.12,15.1,15.3,14.98,0.29,1.21
2022-08-26,15.1,14.92,15.2,14.8,0.09,-0.53
2022-08-25,14.96,15,15.1,14.64,0.55,0.54
2022-08-24,15.4,14.92,15.4,14.5,0.56,-3.24
2022-08-23,15.38,15.42,15.46,15.22,0.33,0.26
2022-08-22,15.28,15.38,15.44,15.14,0.39,0.79
2022-08-19,15.32,15.26,15.5,15.26,0.14,0.13
2022-08-18,15.14,15.24,15.56,15.14,0.14,0.26
2022-08-17,15.7,15.2,15.8,15.2,0.47,-3.43
2022-08-16,15.42,15.74,15.74,15.32,0.47,3.55
2022-08-12,15.04,15.2,15.32,15.04,0.13,1.06
2022-08-11,15.46,15.04,15.5,14.98,0.43,-1.7
2022-08-10,15.26,15.3,15.32,15.14,0.22,-0.13
2022-08-09,15.38,15.32,15.56,15.26,0.34,1.06
2022-08-08,15.4,15.16,15.46,15.02,0.24,-1.69
2022-08-05,15.56,15.42,15.64,14.96,0.61,-0.13
2022-08-04,15,15.44,15.8,15,0.55,3.35
2022-08-03,14.98,14.94,15.18,14.9,0.48,-0.4
2022-08-02,15.04,15,15.06,14.82,0.99,-0.27
2022-08-01,16.2,15.04,16.9,15,3.36,-7.05
2022-07-29,16.46,16.18,16.78,16.16,0.45,-1.22
2022-07-28,17.08,16.38,17.1,16.2,0.81,0.61
2022-07-27,16.54,16.28,16.58,16.08,0.51,0.37
2022-07-26,16.9,16.22,16.92,16.2,0.43,-4.02
2022-07-25,16.9,16.9,17.18,16.66,0.36,0.6
2022-07-22,16.6,16.8,16.88,16.28,0.57,2.69
2022-07-21,16.8,16.36,16.8,16.36,0.37,-2.62
2022-07-20,16.9,16.8,17.28,16.52,0.95,2.31
2022-07-19,16.16,16.42,16.5,16.16,0.36,1.73
2022-07-18,16.26,16.14,16.38,16,0.15,0
2022-07-15,16.18,16.14,16.36,16.06,0.31,0
2022-07-14,16.06,16.14,16.52,15.92,0.26,0.5
2022-07-13,16.26,16.06,16.42,15.84,0.29,-1.47
2022-07-12,16.32,16.3,16.42,16.06,0.07,0.49
2022-07-11,16.5,16.22,16.6,16.02,0.38,-1.22
2022-07-08,16.68,16.42,16.7,16.2,0.24,-0.73
2022-07-07,16.12,16.54,16.74,16.1,0.28,1.97
2022-07-06,16.46,16.22,16.74,16,0.55,-1.46
2022-07-05,16.9,16.46,17.38,16.16,0.61,-3.18
2022-07-04,16.8,17,17.4,16.4,0.6,3.66
2022-07-01,17.3,16.4,18.12,16.38,1.63,-4.21
2022-06-30,17.8,17.12,18.5,17.04,1.33,-3.71
2022-06-29,16.88,17.78,19.4,16.8,7.69,6.09
2022-06-28,17.22,16.76,17.42,16.54,0.71,-3.34
2022-06-27,17,17.34,17.5,16.98,0.75,2.12
2022-06-24,16.52,16.98,16.98,16.52,0.17,2.29
2022-06-23,16.84,16.6,17.4,16.6,0.09,-2.92
2022-06-22,16.96,17.1,17.2,16.62,0.33,-1.72
2022-06-21,17.48,17.4,17.8,16.6,0.75,0.93
2022-06-20,16.48,17.24,18.1,16.2,0.92,5.12
2022-06-17,15.56,16.4,16.4,15.56,0.23,5.4
2022-06-15,15.32,15.56,15.84,15.32,0.22,1.57
2022-06-14,15.4,15.32,15.7,15.3,0.32,0.13
2022-06-13,16.1,15.3,16.1,15.14,0.82,-4.97
2022-06-10,16.82,16.1,16.82,16.04,1.02,-5.07
2022-06-09,16.96,16.96,17.02,16.76,0.5,0.71
2022-06-08,17,16.84,17.36,16.7,0.79,-2.55
2022-06-07,17.2,17.28,17.28,16.9,0.25,-0.12
2022-06-06,17.28,17.3,17.36,16.82,0.56,0.12
2022-06-03,17.3,17.28,17.56,17.2,1.19,0.7
2022-06-02,18.74,17.16,18.88,16.9,2.13,-6.94
2022-06-01,18.6,18.44,19.1,17.92,0.82,0.88
2022-05-31,17.4,18.28,18.6,16.92,1.85,5.66
2022-05-30,17.36,17.3,17.5,17.12,0.16,0.93
2022-05-27,17.5,17.14,17.5,17.1,0.22,-1.95
2022-05-26,16.88,17.48,17.5,16.88,0.09,4.05
2022-05-25,16.84,16.8,17.12,16.68,0.15,-0.12
2022-05-24,17.42,16.82,17.78,16.78,0.17,-3.22
2022-05-23,17.5,17.38,17.9,17.36,0.08,0.23
2022-05-20,17.6,17.34,17.9,17.32,0.12,0.81
2022-05-19,17.4,17.2,17.5,17.02,0.25,-2.05
2022-05-18,18.16,17.56,18.16,17.56,0.42,-3.3
2022-05-17,18.02,18.16,18.48,18.02,0.23,0.78
2022-05-16,17.8,18.02,18.3,17.46,0.44,0.33
2022-05-13,17.3,17.96,18.1,17.14,0.32,5.03
2022-05-12,17.36,17.1,18.1,16.66,1.03,-5
2022-05-11,17.58,18,18.78,17.38,0.57,5.88
2022-05-10,16.12,17,17.12,16,0.57,3.91
2022-05-09,16.24,16.36,16.96,16.1,0.38,-1.45
2022-05-06,17.12,16.6,17.16,15.92,1.48,-3.38
2022-05-05,18.54,17.18,18.94,16.84,0.85,-6.73
2022-05-04,18.58,18.42,18.96,18.32,0.44,-0.43
2022-05-02,18.9,18.5,19.3,18.2,0.33,-3.04
2022-04-29,18.56,19.08,19.48,18.5,0.4,3.14
2022-04-28,19.7,18.5,19.76,18.26,1.02,-5.32
2022-04-27,20.2,19.54,20.2,19.34,0.57,-3.27
2022-04-26,20.15,20.2,20.2,19.72,0.32,3.48
2022-04-25,19.98,19.52,20.6,19,1.11,-4.55
2022-04-22,20.45,20.45,20.45,20.45,0,0
2022-04-21,20.4,20.45,21,20,1.17,1.74
2022-04-20,20.6,20.1,21,20.1,0.99,-1.95
2022-04-19,19.98,20.5,20.7,19.1,2.09,2.6
2022-04-18,19.98,19.98,19.98,19.98,0,0
2022-04-15,19.98,19.98,19.98,19.98,0,0
2022-04-14,19.7,19.98,20.1,19.7,0.1,-0.6
2022-04-13,19.86,20.1,20.2,19.7,0.23,1.93
2022-04-12,19.8,19.72,20.2,19.68,0.22,-0.4
2022-04-11,20.25,19.8,20.25,19.52,0.3,-2.22
2022-04-08,19.48,20.25,20.3,19.48,0.35,3
2022-04-07,19.04,19.66,19.7,18.9,0.45,2.61
2022-04-06,19.32,19.16,19.74,18.8,0.97,-2.84
2022-04-05,20.1,19.72,20.5,19.4,1.49,-1.4
2022-04-04,20.5,20,20.95,19.42,2.64,0
2022-04-01,18.6,20,20.2,18.6,6.37,9.77
2022-03-31,18,18.22,18.5,17.8,1.13,1.22
2022-03-30,17.7,18,18,17.3,0.84,1.69
2022-03-29,17.38,17.7,17.8,17.18,0.91,1.84
2022-03-28,17.22,17.38,17.48,17.04,0.61,-0.34
2022-03-25,17.44,17.44,17.5,16.9,0.88,0
2022-03-24,17.6,17.44,17.62,17.04,0.71,-0.91
2022-03-23,16.96,17.6,17.6,16.56,1.37,4.51
2022-03-22,15.8,16.84,16.86,15.8,0.84,5.65
2022-03-21,16.78,15.94,16.78,15.8,2.14,2.31
2022-03-18,15.8,15.58,15.9,15.5,0.3,-2.01
2022-03-17,15.74,15.9,16.3,15.72,0.4,1.27
2022-03-16,15.44,15.7,15.84,15.44,0.12,1.95
2022-03-15,15.56,15.4,15.72,15.4,0.16,-2.28
2022-03-14,15.9,15.76,15.9,15.4,0.13,-0.25
2022-03-11,15.74,15.8,15.8,15.3,0.24,1.54
2022-03-10,15.16,15.56,15.7,15.16,0.28,3.73
2022-03-09,14,15,15.1,14,0.56,8.7
2022-03-08,14,13.8,14.72,13.6,0.94,0.29
2022-03-07,14.5,13.76,14.5,13.6,0.8,-4.04
2022-03-04,15.1,14.34,15.1,14.3,0.69,-5.66
2022-03-03,15.9,15.2,16,15.14,0.5,-2.56
2022-03-02,15.3,15.6,15.8,15.1,0.44,1.96
2022-03-01,15.46,15.3,15.78,15.04,0.56,-1.29
2022-02-28,14.84,15.5,16,14.84,0.48,0
2022-02-25,15,15.5,15.8,14.24,1.07,5.44
2022-02-24,15.14,14.7,15.4,13.4,1.99,-10.58
2022-02-23,16.3,16.44,16.9,16.1,0.37,0.86
2022-02-22,15.74,16.3,16.6,15.26,0.89,2.52
2022-02-21,16.56,15.9,16.7,15.46,0.76,-3.99
2022-02-18,16.5,16.56,16.86,16.5,0.16,0.24
2022-02-17,17.4,16.52,17.4,16.5,0.61,-5.06
2022-02-16,17.2,17.4,17.7,17,0.24,1.75
2022-02-15,17.2,17.1,17.66,17,0.5,0.59
2022-02-14,16.74,17,17.3,16.6,1.02,-4.28
2022-02-11,17.86,17.76,18.1,17.5,0.26,-2.31
2022-02-10,18.14,18.18,18.46,17.82,0.71,0.89
2022-02-09,18.1,18.02,18.48,18,0.27,-0.99
2022-02-08,18.12,18.2,18.4,17.8,0.97,0.55
2022-02-07,17.7,18.1,18.2,17.32,0.46,2.26
2022-02-04,17.8,17.7,17.8,17.28,0.85,-0.9
2022-02-03,18.12,17.86,18.3,17.56,0.46,-1.43
2022-02-02,17.26,18.12,18.24,17.24,1.73,6.59
2022-02-01,16.9,17,17.5,16.8,0.6,0
2022-01-31,16.5,17,17.2,16.48,0.45,5.99
2022-01-28,16.44,16.04,16.7,16.02,0.17,-3.37
2022-01-27,16.44,16.6,16.7,15.9,0.49,0.97
2022-01-26,15.8,16.44,16.46,15.62,0.4,6.06
2022-01-25,15.14,15.5,15.86,15.14,0.68,2.38
2022-01-24,16.32,15.14,16.64,14.84,1.47,-7.12
2022-01-21,17.2,16.3,17.28,16.12,0.94,-6.11
2022-01-20,17.7,17.36,17.8,17.2,0.35,-1.48
2022-01-19,17.54,17.62,17.62,17,0.32,0.46
2022-01-18,17.82,17.54,17.86,17.42,0.23,-1.46
2022-01-17,17.48,17.8,17.8,17.4,0.29,3.25
2022-01-14,17.42,17.24,17.5,16.74,0.84,-1.49
2022-01-13,17.76,17.5,17.86,17.5,0.26,-1.46
2022-01-12,18,17.76,18.06,17.62,0.31,-0.78
2022-01-11,17.96,17.9,17.98,17.7,0.23,0.79
2022-01-10,18.28,17.76,18.28,17.7,0.71,-1
2022-01-07,18.04,17.94,18.4,17.7,0.59,-0.33
2022-01-05,17.82,18,18.28,17.7,1.06,1.12
2022-01-04,17.18,17.8,18,17.18,1.33,2.42
2022-01-03,17,17.38,17.6,17,0.88,2.84
2021-12-31,16.9,16.9,16.9,16.9,0,0
2021-12-30,17,16.9,17,16.72,0.15,-0.35
2021-12-29,17.2,16.96,17.2,16.7,0.16,1.68
2021-12-28,16.8,16.68,17.26,16.68,0.19,-1.42
2021-12-27,16.98,16.92,17.44,16.78,0.58,0.12
2021-12-24,16.9,16.9,16.9,16.9,0,0
2021-12-23,16.9,16.9,17.14,16.68,0.32,-0.35
2021-12-22,17.12,16.96,17.5,16.82,0.68,-0.24
2021-12-21,16.46,17,17.12,16.4,0.86,3.66
2021-12-20,16.46,16.4,16.46,16,0.6,1.74
2021-12-17,16.04,16.12,16.42,15.92,0.83,0.75
2021-12-16,15.98,16,16.2,15.9,0.16,0.63
2021-12-15,16.1,15.9,16.1,15.9,0.19,-1.85
2021-12-14,16.3,16.2,16.38,15.94,0.14,-1.22
2021-12-13,16.08,16.4,16.4,15.96,0.22,1.74
2021-12-10,16.16,16.12,16.16,16,0.14,0.25
2021-12-09,16.12,16.08,16.2,15.2,0.75,0
2021-12-08,15.98,16.08,16.08,15.76,0.22,-0.12
2021-12-07,15.84,16.1,16.2,15.7,0.34,1.26
2021-12-06,16.08,15.9,16.08,15.68,0.25,-1.24
2021-12-03,16.24,16.1,16.5,16.1,0.35,-2.19
2021-12-02,15.9,16.46,16.7,15.9,1.01,4.97
2021-12-01,15.16,15.68,15.7,15,0.45,8.89
2021-11-30,14.4,14.4,14.4,14.4,0,0
2021-11-29,14.52,14.4,14.8,14.2,0.54,-2.04
2021-11-26,15.46,14.7,15.46,14.7,1.02,-5.65
2021-11-25,15.62,15.58,15.68,15.5,0.11,-0.26
2021-11-24,15.7,15.62,15.88,15.56,0.16,0
2021-11-23,15.96,15.62,15.96,15.5,0.47,-2.25
2021-11-22,16.72,15.98,16.72,15.76,0.98,-3.73
2021-11-19,16.74,16.6,16.74,16.5,0.38,0.36
2021-11-18,17.08,16.54,17.08,16.44,0.8,-3.16
2021-11-17,17.02,17.08,17.34,16.9,0.61,1.55
2021-11-16,17.1,16.82,17.1,16.5,0.37,-0.71
2021-11-15,17.08,16.94,17.34,16.5,1.71,2.67
2021-11-12,16.2,16.5,16.56,16.12,0.28,2.48
2021-11-10,16.24,16.1,16.36,16.1,0.3,-0.86
2021-11-09,16,16.24,16.28,16,0.24,1.37
2021-11-08,16.18,16.02,16.34,15.92,0.29,-2.32
2021-11-05,16.5,16.4,16.54,16.2,0.23,-0.12
2021-11-04,16.5,16.42,16.74,16.18,0.3,-0.48
2021-11-03,16.32,16.5,16.8,16.32,0.46,1.48
2021-11-02,15.8,16.26,16.46,15.76,0.51,1.88
2021-10-29,16,15.96,16,15.48,0.47,-0.75
2021-10-28,16.62,16.08,16.62,15.94,0.63,-3.6
2021-10-27,16.96,16.68,17.02,16.26,0.44,-1.53
2021-10-26,17.38,16.94,17.6,16.94,0.5,-2.53
2021-10-25,17.5,17.38,17.7,17.02,0.39,1.05
2021-10-22,17,17.2,17.2,16.9,0.19,1.18
2021-10-21,17.18,17,17.3,16.84,0.19,-1.05
2021-10-20,17.42,17.18,17.42,16.8,0.42,-1.38
2021-10-19,17.52,17.42,17.78,17.24,0.83,-0.23
2021-10-18,16.86,17.46,17.9,16.7,4.46,3.68
2021-10-15,16.5,16.84,16.9,16.5,0.69,2.06
2021-10-14,16.6,16.5,16.68,16.22,0.58,-0.12
2021-10-13,16.2,16.52,16.6,16.2,1.32,2.86
2021-10-12,16.18,16.06,16.18,15.94,0.22,-0.86
2021-10-11,16.22,16.2,16.22,16,0.17,0.12
2021-10-08,15.66,16.18,16.2,15.6,0.97,3.72
2021-10-07,15.34,15.6,15.6,15.32,0.2,1.96
2021-10-06,15.64,15.3,15.64,15.04,0.73,-2.17
2021-10-05,15.96,15.64,16.12,15.44,0.98,-3.93
2021-10-04,16.42,16.28,16.5,16.18,0.32,-1.21
2021-10-01,16.5,16.48,16.7,16.18,0.68,-0.12
2021-09-30,16.5,16.5,16.5,16.3,0.24,0
2021-09-29,16.02,16.5,16.5,15.94,0.46,1.6
2021-09-28,16.36,16.24,16.44,16.16,0.23,-0.37
2021-09-27,16.3,16.3,16.36,16.28,0.25,0.49
2021-09-24,16.48,16.22,16.48,16.22,0.17,-1.34
2021-09-23,16,16.44,16.74,16,0.81,3.27
2021-09-22,15.56,15.92,15.98,15.54,0.36,0.13
2021-09-21,15.5,15.9,15.9,15.3,0.5,2.98
2021-09-20,15.8,15.44,15.8,14.96,2.08,-2.77
2021-09-17,16.22,15.88,16.44,15.88,0.29,-3.29
2021-09-16,16.5,16.42,16.74,15.92,0.73,-0.48
2021-09-15,16.72,16.5,16.82,16.46,0.43,-2.02
2021-09-14,16.9,16.84,16.9,16.6,0.22,-0.24
2021-09-13,16.78,16.88,16.96,16.6,0.6,1.08
2021-09-10,16.9,16.7,16.9,16.64,0.26,-0.6
2021-09-09,16.98,16.8,16.98,16.58,0.24,-0.59
2021-09-08,16.62,16.9,16.9,16.38,0.7,0.96
2021-09-07,16.62,16.74,16.9,16.5,0.47,1.09
2021-09-06,17,16.56,17.28,16.06,1.27,-2.7
2021-09-03,17,17.02,17.18,16.76,0.72,-0.12
2021-09-02,16.46,17.04,17.36,16.36,3.09,4.54
2021-09-01,15.9,16.3,16.4,15.7,2.38,2.77
2021-08-31,15.68,15.86,15.98,15.68,1.2,3.39
2021-08-30,15.14,15.34,15.46,15.14,0.4,1.46
2021-08-27,15.16,15.12,15.26,15,0.36,-0.13
2021-08-26,15.3,15.14,15.4,15.04,0.38,-1.05
2021-08-25,15.42,15.3,15.42,15.04,0.38,-0.52
2021-08-24,15.44,15.38,15.56,15.28,0.65,0
2021-08-23,15.2,15.38,15.4,15.2,0.5,1.85
2021-08-20,14.96,15.1,15.3,14.8,0.63,0.67
2021-08-19,15.12,15,15.2,14.76,1.41,-2.6
2021-08-18,15.44,15.4,15.46,14.92,1.2,-0.26
2021-08-17,15.12,15.44,15.44,14.92,1.54,3.62
2021-08-16,14.86,14.9,15.1,14.1,1.31,0
2021-08-13,14.96,14.9,15.06,14.76,0.63,-0.4
2021-08-12,15,14.96,15.1,14.8,0.49,-0.27
2021-08-11,14.68,15,15.1,14.58,1.41,2.6
2021-08-10,14.42,14.62,14.62,14.38,0.82,1.39
2021-08-09,14.48,14.42,14.5,14.12,0.49,0.14
2021-08-06,14.4,14.4,14.4,14.1,0.21,0
2021-08-05,14.18,14.4,14.42,14.08,0.58,1.84
2021-08-04,14.04,14.14,14.4,14.04,0.79,0.86
2021-08-03,14.1,14.02,14.28,13.84,0.84,2.64
2021-08-02,13.5,13.66,14.16,13.32,0.76,2.71
2021-07-30,13.5,13.3,13.5,13.2,0.14,0.15
2021-07-29,13.5,13.28,13.5,13.2,0.31,-0.9
2021-07-28,13.3,13.4,13.6,13.3,0.19,0.75
2021-07-27,13.56,13.3,13.6,13.26,0.14,-1.77
2021-07-26,13.28,13.54,13.56,13.12,0.28,3.36
2021-07-23,12.82,13.1,13.3,12.82,0.2,1.55
2021-07-22,12.7,12.9,13.04,12.66,0.24,1.74
2021-07-21,12.76,12.68,12.8,12.5,0.25,-0.16
2021-07-20,12.5,12.7,12.78,12.34,0.55,0.79
2021-07-19,13.32,12.6,13.32,12.6,1.42,-5.41
2021-07-16,13.62,13.32,13.7,13.32,0.28,-2.2
2021-07-15,13.96,13.62,13.96,13.38,0.67,-2.01
2021-07-14,14.1,13.9,14.1,13.82,0.47,-1.56
2021-07-13,14.14,14.12,14.2,14,0.05,0.86
2021-07-12,14.12,14,14.36,13.94,0.3,-1.55
2021-07-09,13.84,14.22,14.26,13.8,0.06,2.89
2021-07-08,14.28,13.82,14.28,13.8,0.5,-3.36
2021-07-07,14.34,14.3,14.34,14.2,0.13,-0.28
2021-07-06,14.6,14.34,14.6,14.06,0.29,-1.51
2021-07-05,14.78,14.56,14.9,14.48,0.39,-1.36
2021-07-02,14.7,14.76,15,14.6,0.72,2.93
2021-07-01,14.02,14.34,14.5,14.02,0.1,-0.97
2021-06-30,14.4,14.48,14.54,14.26,0.31,0.56
2021-06-29,14.5,14.4,14.7,14.3,0.29,-1.77
2021-06-28,14.32,14.66,14.7,14.32,0.3,2.09
2021-06-25,14.4,14.36,14.46,14.26,0.06,-0.28
2021-06-24,14.46,14.4,14.48,14.24,0.17,-0.41
2021-06-23,14.12,14.46,14.48,14.12,0.25,2.55
2021-06-22,13.92,14.1,14.3,13.92,0.22,1.44
2021-06-21,13.84,13.9,13.9,13.52,0.45,-0.14
2021-06-18,13.84,13.92,14.06,13.72,0.37,0.43
2021-06-17,14.22,13.86,14.5,13.3,1.84,-4.02
2021-06-16,14.5,14.44,14.5,14,0.72,-0.41
2021-06-15,14.68,14.5,14.8,14.5,0.42,-1.36
2021-06-14,14.78,14.7,14.9,14.66,0.2,-0.27
2021-06-11,14.6,14.74,14.78,14.52,0.39,0.96
2021-06-10,14.8,14.6,14.94,14.42,0.68,-1.35
